order_id,user_id,order_date,time,order_hour_of_day,product_name,quantity,price,category,product_id,revenue,month_year
1337,453,2024-01-07,16:30:00,16,Cooking Oil,3,387.1,Grains & Staples,590,1161.3000000000002,2024-01
1337,453,2024-01-07,16:30:00,16,Banana,3,116.37,Fruits & Vegetables,867,349.11,2024-01
1337,453,2024-01-07,16:30:00,16,Tea,1,332.65,Beverages,536,332.65,2024-01
1338,249,2024-11-19,9:44:00,9,Belt,3,256.97,Clothing Accessories,328,770.9100000000001,2024-11
1338,249,2024-11-19,9:44:00,9,Carrot,2,280.3,Fruits & Vegetables,770,560.6,2024-11
1338,249,2024-11-19,9:44:00,9,Educational Book,3,424.15,Books,776,1272.4499999999998,2024-11
1338,249,2024-11-19,9:44:00,9,Onion,1,141.24,Fruits & Vegetables,762,141.24,2024-11
1339,370,2024-08-15,10:07:00,10,Face Wash,2,156.14,Personal Care,923,312.28,2024-08
1339,370,2024-08-15,10:07:00,10,Pen,2,390.73,Stationery,593,781.46,2024-08
1339,370,2024-08-15,10:07:00,10,Phone Cover,2,272.74,Electronics,226,545.48,2024-08
1339,370,2024-08-15,10:07:00,10,Carrot,3,319.1,Fruits & Vegetables,462,957.3000000000001,2024-08
1340,215,2024-07-11,10:58:00,10,Tomato,2,250.57,Fruits & Vegetables,329,501.14,2024-07
1340,215,2024-07-11,10:58:00,10,Fish,3,230.68,Meat & Seafood,475,692.04,2024-07
1340,215,2024-07-11,10:58:00,10,Chicken Breast,3,376.73,Meat & Seafood,353,1130.19,2024-07
1340,215,2024-07-11,10:58:00,10,Baby Food,2,419.3,Baby Care,938,838.6,2024-07
1340,215,2024-07-11,10:58:00,10,Pain Reliever,2,189.03,Health & Wellness,603,378.06,2024-07
1341,264,2024-06-05,14:24:00,14,Spinach,1,402.8,Fruits & Vegetables,508,402.8,2024-06
1341,264,2024-06-05,14:24:00,14,Salt,3,132.28,Grains & Staples,308,396.84000000000003,2024-06
1341,264,2024-06-05,14:24:00,14,Energy Drink,1,85.78,Beverages,709,85.78,2024-06
1342,361,2024-07-04,15:20:00,15,Educational Book,2,301.19,Books,349,602.38,2024-07
1342,361,2024-07-04,15:20:00,15,Coffee,1,420.56,Beverages,699,420.56,2024-07
1342,361,2024-07-04,15:20:00,15,Milk,3,48.23,Dairy & Eggs,827,144.69,2024-07
1342,361,2024-07-04,15:20:00,15,Salt,1,458.06,Grains & Staples,541,458.06,2024-07
1342,361,2024-07-04,15:20:00,15,Pasta,3,198.39,Grains & Staples,641,595.17,2024-07
1342,361,2024-07-04,15:20:00,15,Marker,2,221.75,Stationery,955,443.5,2024-07
1343,372,2024-08-06,6:48:00,6,Chips,2,335.11,Snacks,586,670.22,2024-08
1343,372,2024-08-06,6:48:00,6,Apple,3,388.44,Fruits & Vegetables,393,1165.32,2024-08
1343,372,2024-08-06,6:48:00,6,Biscuits,3,311.77,Snacks,956,935.31,2024-08
1344,302,2024-01-12,22:11:00,22,Prawns,3,317.89,Meat & Seafood,812,953.67,2024-01
1344,302,2024-01-12,22:11:00,22,Cheese,3,291.91,Dairy & Eggs,810,875.73,2024-01
1344,302,2024-01-12,22:11:00,22,Shoes,2,52.73,Footwear,752,105.46,2024-01
1344,302,2024-01-12,22:11:00,22,Sugar,1,292.2,Grains & Staples,604,292.2,2024-01
1345,130,2024-06-30,16:38:00,16,Cake,2,190.25,Bakery,417,380.5,2024-06
1345,130,2024-06-30,16:38:00,16,Charger,1,314.76,Electronics,584,314.76,2024-06
1345,130,2024-06-30,16:38:00,16,Lentils,1,60.42,Grains & Staples,215,60.42,2024-06
1345,130,2024-06-30,16:38:00,16,Mixer Grinder,1,193.45,Electronics,555,193.45,2024-06
1345,130,2024-06-30,16:38:00,16,Cheese,3,340.93,Dairy & Eggs,811,1022.79,2024-06
1345,130,2024-06-30,16:38:00,16,Milk,3,238.89,Dairy & Eggs,805,716.67,2024-06
1346,412,2024-03-29,19:56:00,19,Pasta,1,410.3,Grains & Staples,762,410.3,2024-03
1346,412,2024-03-29,19:56:00,19,Floor Cleaner,2,272.74,Household,637,545.48,2024-03
1346,412,2024-03-29,19:56:00,19,Diapers,1,115.15,Baby Care,399,115.15,2024-03
1346,412,2024-03-29,19:56:00,19,Mixer Grinder,3,264.81,Electronics,550,794.4300000000001,2024-03
1346,412,2024-03-29,19:56:00,19,Notebook,2,370.86,Stationery,400,741.72,2024-03
1347,53,2024-11-28,22:53:00,22,Bread,3,449.04,Bakery,446,1347.1200000000001,2024-11
1347,53,2024-11-28,22:53:00,22,Detergent,1,76.49,Household,736,76.49,2024-11
1347,53,2024-11-28,22:53:00,22,Energy Drink,1,368.43,Beverages,393,368.43,2024-11
1347,53,2024-11-28,22:53:00,22,Pain Reliever,3,463.23,Health & Wellness,749,1389.69,2024-11
1347,53,2024-11-28,22:53:00,22,Phone Cover,2,87.95,Electronics,745,175.9,2024-11
1347,53,2024-11-28,22:53:00,22,Pastry,3,167.98,Bakery,902,503.93999999999994,2024-11
1348,161,2024-11-01,14:00:00,14,Pen,2,238.18,Stationery,266,476.36,2024-11
1348,161,2024-11-01,14:00:00,14,Energy Drink,3,447.69,Beverages,254,1343.07,2024-11
1348,161,2024-11-01,14:00:00,14,Onion,1,473.52,Fruits & Vegetables,750,473.52,2024-11
1348,161,2024-11-01,14:00:00,14,Popcorn,3,479.25,Snacks,847,1437.75,2024-11
1348,161,2024-11-01,14:00:00,14,Earphones,3,470.03,Electronics,689,1410.09,2024-11
1349,43,2024-07-03,22:28:00,22,Soda,1,247.67,Beverages,940,247.67,2024-07
1349,43,2024-07-03,22:28:00,22,Pastry,1,453.26,Bakery,264,453.26,2024-07
1349,43,2024-07-03,22:28:00,22,Shampoo,1,396.12,Personal Care,500,396.12,2024-07
1349,43,2024-07-03,22:28:00,22,Bread,2,484.1,Bakery,225,968.2,2024-07
1349,43,2024-07-03,22:28:00,22,Marker,1,11.51,Stationery,600,11.51,2024-07
1350,95,2024-04-05,22:50:00,22,Fiction Book,1,465.9,Books,464,465.9,2024-04
1350,95,2024-04-05,22:50:00,22,Cheese,1,375.14,Dairy & Eggs,912,375.14,2024-04
1350,95,2024-04-05,22:50:00,22,Dress,2,12.58,Clothing,200,25.16,2024-04
1350,95,2024-04-05,22:50:00,22,Educational Book,3,202.39,Books,641,607.17,2024-04
1350,95,2024-04-05,22:50:00,22,Popcorn,1,462.72,Snacks,733,462.72,2024-04
1351,340,2024-06-02,14:28:00,14,Marker,3,250.38,Stationery,770,751.14,2024-06
1351,340,2024-06-02,14:28:00,14,Floor Cleaner,2,204.21,Household,764,408.42,2024-06
1351,340,2024-06-02,14:28:00,14,Chocolate,1,379.03,Snacks,718,379.03,2024-06
1351,340,2024-06-02,14:28:00,14,Cake,1,194.36,Bakery,315,194.36,2024-06
1352,300,2024-09-03,7:52:00,7,Prawns,1,364.88,Meat & Seafood,411,364.88,2024-09
1352,300,2024-09-03,7:52:00,7,Tissue,1,406.47,Household,862,406.47,2024-09
1352,300,2024-09-03,7:52:00,7,Educational Book,2,282.17,Books,586,564.34,2024-09
1352,300,2024-09-03,7:52:00,7,Spices,2,492.85,Grains & Staples,659,985.7,2024-09
1352,300,2024-09-03,7:52:00,7,Diapers,1,169.44,Baby Care,435,169.44,2024-09
1352,300,2024-09-03,7:52:00,7,Phone Cover,2,352.52,Electronics,513,705.04,2024-09
1352,300,2024-09-03,7:52:00,7,Apple,2,451.89,Fruits & Vegetables,238,903.78,2024-09
1353,117,2024-10-04,11:37:00,11,Pain Reliever,1,431.95,Health & Wellness,626,431.95,2024-10
1353,117,2024-10-04,11:37:00,11,Beef,3,393.31,Meat & Seafood,112,1179.93,2024-10
1353,117,2024-10-04,11:37:00,11,Orange,3,148.42,Fruits & Vegetables,654,445.26,2024-10
1353,117,2024-10-04,11:37:00,11,Jeans,1,378.92,Clothing,654,378.92,2024-10
1353,117,2024-10-04,11:37:00,11,Wheat Flour,1,76.86,Grains & Staples,697,76.86,2024-10
1354,461,2024-04-16,16:00:00,16,Bread,2,397.52,Bakery,263,795.04,2024-04
1354,461,2024-04-16,16:00:00,16,Sugar,1,291.8,Grains & Staples,801,291.8,2024-04
1354,461,2024-04-16,16:00:00,16,Onion,1,445.61,Fruits & Vegetables,856,445.61,2024-04
1354,461,2024-04-16,16:00:00,16,Tomato,1,382.89,Fruits & Vegetables,227,382.89,2024-04
1354,461,2024-04-16,16:00:00,16,Saree,1,72.91,Clothing,899,72.91,2024-04
1354,461,2024-04-16,16:00:00,16,Detergent,2,285.79,Household,589,571.58,2024-04
1354,461,2024-04-16,16:00:00,16,Mixer Grinder,1,309.08,Electronics,184,309.08,2024-04
1355,27,2024-02-16,6:38:00,6,Cookies,1,254.09,Bakery,242,254.09,2024-02
1355,27,2024-02-16,6:38:00,6,Apple,1,227.08,Fruits & Vegetables,518,227.08,2024-02
1355,27,2024-02-16,6:38:00,6,Fish,1,58.36,Meat & Seafood,171,58.36,2024-02
1356,430,2024-07-07,21:19:00,21,Pen,2,161.7,Stationery,430,323.4,2024-07
1356,430,2024-07-07,21:19:00,21,Charger,2,281.46,Electronics,260,562.92,2024-07
1356,430,2024-07-07,21:19:00,21,Rice,1,137.41,Grains & Staples,488,137.41,2024-07
1356,430,2024-07-07,21:19:00,21,Detergent,1,300.81,Household,879,300.81,2024-07
1356,430,2024-07-07,21:19:00,21,Shirt,3,464.48,Clothing,904,1393.44,2024-07
1356,430,2024-07-07,21:19:00,21,Soda,1,338.32,Beverages,332,338.32,2024-07
1356,430,2024-07-07,21:19:00,21,Pastry,3,292.67,Bakery,139,878.01,2024-07
1357,44,2024-11-08,16:54:00,16,Charger,1,446.4,Electronics,463,446.4,2024-11
1357,44,2024-11-08,16:54:00,16,Toothpaste,3,370.64,Personal Care,111,1111.92,2024-11
1357,44,2024-11-08,16:54:00,16,Mixer Grinder,1,126.73,Electronics,989,126.73,2024-11
1357,44,2024-11-08,16:54:00,16,Baby Food,3,195.96,Baby Care,883,587.88,2024-11
1357,44,2024-11-08,16:54:00,16,Pen,2,373.86,Stationery,316,747.72,2024-11
1357,44,2024-11-08,16:54:00,16,Pasta,1,192.69,Grains & Staples,639,192.69,2024-11
1357,44,2024-11-08,16:54:00,16,Earphones,1,192.09,Electronics,719,192.09,2024-11
1358,320,2024-08-20,9:49:00,9,Belt,2,258.7,Clothing Accessories,412,517.4,2024-08
1358,320,2024-08-20,9:49:00,9,Chips,2,315.89,Snacks,661,631.78,2024-08
1358,320,2024-08-20,9:49:00,9,Prawns,3,116.39,Meat & Seafood,999,349.17,2024-08
1358,320,2024-08-20,9:49:00,9,Vitamins,2,59.25,Health & Wellness,591,118.5,2024-08
1358,320,2024-08-20,9:49:00,9,Cake,2,360.42,Bakery,657,720.84,2024-08
1358,320,2024-08-20,9:49:00,9,Educational Book,2,95.91,Books,747,191.82,2024-08
1358,320,2024-08-20,9:49:00,9,Lentils,3,230.51,Grains & Staples,456,691.53,2024-08
1359,3,2024-01-21,14:14:00,14,Phone Cover,3,309.9,Electronics,138,929.6999999999999,2024-01
1359,3,2024-01-21,14:14:00,14,Mixer Grinder,3,378.34,Electronics,888,1135.02,2024-01
1359,3,2024-01-21,14:14:00,14,Pasta,3,28.15,Grains & Staples,892,84.44999999999999,2024-01
1359,3,2024-01-21,14:14:00,14,Chocolate,1,339.91,Snacks,359,339.91,2024-01
1359,3,2024-01-21,14:14:00,14,Earphones,1,92.46,Electronics,852,92.46,2024-01
1360,279,2024-08-09,6:46:00,6,Cooking Oil,3,479.12,Grains & Staples,428,1437.3600000000001,2024-08
1360,279,2024-08-09,6:46:00,6,Apple,2,92.97,Fruits & Vegetables,256,185.94,2024-08
1360,279,2024-08-09,6:46:00,6,Chocolate,3,94.99,Snacks,109,284.96999999999997,2024-08
1360,279,2024-08-09,6:46:00,6,Electric Kettle,3,468.79,Electronics,622,1406.3700000000001,2024-08
1360,279,2024-08-09,6:46:00,6,Charger,2,362.79,Electronics,163,725.58,2024-08
1361,23,2024-07-16,10:20:00,10,Butter,2,41.3,Dairy & Eggs,157,82.6,2024-07
1361,23,2024-07-16,10:20:00,10,Shampoo,3,144.16,Personal Care,589,432.48,2024-07
1361,23,2024-07-16,10:20:00,10,Cake,3,425.96,Bakery,140,1277.8799999999999,2024-07
1361,23,2024-07-16,10:20:00,10,Baby Food,1,103.17,Baby Care,149,103.17,2024-07
1361,23,2024-07-16,10:20:00,10,Phone Cover,3,134.15,Electronics,887,402.45000000000005,2024-07
1362,394,2024-02-28,9:13:00,9,Notebook,1,455.39,Stationery,722,455.39,2024-02
1362,394,2024-02-28,9:13:00,9,Fish,3,299.72,Meat & Seafood,257,899.1600000000001,2024-02
1362,394,2024-02-28,9:13:00,9,Saree,1,77.13,Clothing,479,77.13,2024-02
1362,394,2024-02-28,9:13:00,9,Spinach,1,65.56,Fruits & Vegetables,569,65.56,2024-02
1363,270,2024-01-23,6:38:00,6,Beef,1,482.53,Meat & Seafood,101,482.53,2024-01
1363,270,2024-01-23,6:38:00,6,Shirt,1,152.61,Clothing,859,152.61,2024-01
1363,270,2024-01-23,6:38:00,6,Detergent,3,312.13,Household,495,936.39,2024-01
1363,270,2024-01-23,6:38:00,6,Baby Food,2,209.63,Baby Care,342,419.26,2024-01
1363,270,2024-01-23,6:38:00,6,Jeans,3,407.5,Clothing,535,1222.5,2024-01
1364,456,2024-05-05,22:57:00,22,Tomato,2,279.63,Fruits & Vegetables,489,559.26,2024-05
1364,456,2024-05-05,22:57:00,22,Lentils,1,310.11,Grains & Staples,340,310.11,2024-05
1364,456,2024-05-05,22:57:00,22,Wheat Flour,3,368.52,Grains & Staples,764,1105.56,2024-05
1365,270,2024-04-26,14:59:00,14,Fish,3,14.24,Meat & Seafood,326,42.72,2024-04
1365,270,2024-04-26,14:59:00,14,Carrot,3,137.26,Fruits & Vegetables,290,411.78,2024-04
1365,270,2024-04-26,14:59:00,14,Butter,2,43.99,Dairy & Eggs,145,87.98,2024-04
1365,270,2024-04-26,14:59:00,14,Carrot,1,457.1,Fruits & Vegetables,220,457.1,2024-04
1365,270,2024-04-26,14:59:00,14,Saree,3,234.62,Clothing,626,703.86,2024-04
1365,270,2024-04-26,14:59:00,14,Popcorn,1,384.46,Snacks,730,384.46,2024-04
1366,292,2024-07-01,19:47:00,19,Coffee,2,341.01,Beverages,778,682.02,2024-07
1366,292,2024-07-01,19:47:00,19,Notebook,3,68.2,Stationery,740,204.60000000000002,2024-07
1366,292,2024-07-01,19:47:00,19,Yogurt,1,121.86,Dairy & Eggs,863,121.86,2024-07
1366,292,2024-07-01,19:47:00,19,Soap,1,429.49,Personal Care,658,429.49,2024-07
1366,292,2024-07-01,19:47:00,19,Croissant,1,44.11,Bakery,521,44.11,2024-07
1366,292,2024-07-01,19:47:00,19,Onion,2,489.14,Fruits & Vegetables,178,978.28,2024-07
1366,292,2024-07-01,19:47:00,19,Wheat Flour,3,173.05,Grains & Staples,666,519.1500000000001,2024-07
1367,311,2024-06-14,20:41:00,20,Juice,2,369.14,Beverages,826,738.28,2024-06
1367,311,2024-06-14,20:41:00,20,Spices,1,182.8,Grains & Staples,234,182.8,2024-06
1367,311,2024-06-14,20:41:00,20,Educational Book,1,13.29,Books,975,13.29,2024-06
1368,152,2024-03-04,6:32:00,6,Fiction Book,2,385.92,Books,992,771.84,2024-03
1368,152,2024-03-04,6:32:00,6,Soda,2,347.38,Beverages,285,694.76,2024-03
1368,152,2024-03-04,6:32:00,6,Butter,1,342.79,Dairy & Eggs,208,342.79,2024-03
1368,152,2024-03-04,6:32:00,6,Pastry,3,270.29,Bakery,927,810.8700000000001,2024-03
1369,234,2024-11-09,16:16:00,16,Shampoo,3,342.57,Personal Care,408,1027.71,2024-11
1369,234,2024-11-09,16:16:00,16,Dress,3,149.04,Clothing,588,447.12,2024-11
1369,234,2024-11-09,16:16:00,16,Cheese,1,342.81,Dairy & Eggs,679,342.81,2024-11
1369,234,2024-11-09,16:16:00,16,Eggs,2,352.15,Dairy & Eggs,792,704.3,2024-11
1369,234,2024-11-09,16:16:00,16,Phone Cover,2,196.24,Electronics,229,392.48,2024-11
1370,351,2024-02-01,10:55:00,10,Tea,1,410.92,Beverages,342,410.92,2024-02
1370,351,2024-02-01,10:55:00,10,Beef,3,79.92,Meat & Seafood,739,239.76,2024-02
1370,351,2024-02-01,10:55:00,10,Belt,3,211.33,Clothing Accessories,778,633.99,2024-02
1370,351,2024-02-01,10:55:00,10,Yogurt,3,348.03,Dairy & Eggs,646,1044.09,2024-02
1370,351,2024-02-01,10:55:00,10,Lentils,3,183.47,Grains & Staples,506,550.41,2024-02
1370,351,2024-02-01,10:55:00,10,Electric Kettle,2,119.01,Electronics,762,238.02,2024-02
1370,351,2024-02-01,10:55:00,10,Earphones,2,340.53,Electronics,827,681.06,2024-02
1371,69,2024-06-26,9:51:00,9,Charger,1,443.54,Electronics,965,443.54,2024-06
1371,69,2024-06-26,9:51:00,9,Chips,2,59.28,Snacks,868,118.56,2024-06
1371,69,2024-06-26,9:51:00,9,Banana,2,196.91,Fruits & Vegetables,100,393.82,2024-06
1371,69,2024-06-26,9:51:00,9,Soap,3,305.32,Personal Care,800,915.96,2024-06
1371,69,2024-06-26,9:51:00,9,Spinach,1,54.38,Fruits & Vegetables,627,54.38,2024-06
1372,212,2024-09-03,11:43:00,11,Pain Reliever,1,347.22,Health & Wellness,174,347.22,2024-09
1372,212,2024-09-03,11:43:00,11,Mixer Grinder,2,398.21,Electronics,439,796.42,2024-09
1372,212,2024-09-03,11:43:00,11,Sugar,3,264.27,Grains & Staples,842,792.81,2024-09
1372,212,2024-09-03,11:43:00,11,Onion,1,276.21,Fruits & Vegetables,946,276.21,2024-09
1372,212,2024-09-03,11:43:00,11,Shirt,3,140.79,Clothing,700,422.37,2024-09
1372,212,2024-09-03,11:43:00,11,Phone Cover,2,449.3,Electronics,313,898.6,2024-09
1372,212,2024-09-03,11:43:00,11,Shirt,2,482.52,Clothing,605,965.04,2024-09
1373,468,2024-07-27,20:49:00,20,Beef,1,125.02,Meat & Seafood,555,125.02,2024-07
1373,468,2024-07-27,20:49:00,20,Biscuits,3,183.09,Snacks,957,549.27,2024-07
1373,468,2024-07-27,20:49:00,20,Wheat Flour,3,417.41,Grains & Staples,460,1252.23,2024-07
1373,468,2024-07-27,20:49:00,20,Cheese,2,19.12,Dairy & Eggs,656,38.24,2024-07
1373,468,2024-07-27,20:49:00,20,Eggs,1,196.29,Dairy & Eggs,382,196.29,2024-07
1373,468,2024-07-27,20:49:00,20,Vitamins,2,261.49,Health & Wellness,286,522.98,2024-07
1374,435,2024-07-31,7:06:00,7,Earphones,2,273.11,Electronics,393,546.22,2024-07
1374,435,2024-07-31,7:06:00,7,Baby Food,3,487.72,Baby Care,239,1463.16,2024-07
1374,435,2024-07-31,7:06:00,7,Rice,1,315.27,Grains & Staples,291,315.27,2024-07
1374,435,2024-07-31,7:06:00,7,Energy Drink,1,358.23,Beverages,616,358.23,2024-07
1375,410,2024-06-24,21:19:00,21,Banana,2,455.78,Fruits & Vegetables,138,911.56,2024-06
1375,410,2024-06-24,21:19:00,21,Cookies,3,424.4,Bakery,949,1273.1999999999998,2024-06
1375,410,2024-06-24,21:19:00,21,Spices,2,184.21,Grains & Staples,143,368.42,2024-06
1375,410,2024-06-24,21:19:00,21,Dishwashing Liquid,3,43.98,Household,652,131.94,2024-06
1375,410,2024-06-24,21:19:00,21,Energy Drink,3,246.84,Beverages,403,740.52,2024-06
1376,142,2024-05-22,13:20:00,13,Jeans,3,411.8,Clothing,906,1235.4,2024-05
1376,142,2024-05-22,13:20:00,13,Toilet Paper,2,438.01,Household,955,876.02,2024-05
1376,142,2024-05-22,13:20:00,13,Soap,3,374.67,Personal Care,900,1124.01,2024-05
1376,142,2024-05-22,13:20:00,13,Vitamins,3,59.59,Health & Wellness,602,178.77,2024-05
1376,142,2024-05-22,13:20:00,13,Pastry,1,494.03,Bakery,252,494.03,2024-05
1377,100,2024-02-27,8:11:00,8,Biscuits,1,39.4,Snacks,490,39.4,2024-02
1377,100,2024-02-27,8:11:00,8,Carrot,2,38.67,Fruits & Vegetables,801,77.34,2024-02
1377,100,2024-02-27,8:11:00,8,Face Wash,1,55.37,Personal Care,378,55.37,2024-02
1377,100,2024-02-27,8:11:00,8,Tissue,1,280.84,Household,924,280.84,2024-02
1377,100,2024-02-27,8:11:00,8,Chicken Breast,1,409.32,Meat & Seafood,701,409.32,2024-02
1378,195,2024-06-15,21:59:00,21,Vitamins,3,162.07,Health & Wellness,182,486.21,2024-06
1378,195,2024-06-15,21:59:00,21,Milk,2,418.84,Dairy & Eggs,801,837.68,2024-06
1378,195,2024-06-15,21:59:00,21,Eggs,1,188.0,Dairy & Eggs,641,188.0,2024-06
1378,195,2024-06-15,21:59:00,21,Carrot,2,357.65,Fruits & Vegetables,380,715.3,2024-06
1378,195,2024-06-15,21:59:00,21,Notebook,3,428.52,Stationery,797,1285.56,2024-06
1378,195,2024-06-15,21:59:00,21,Pasta,2,43.34,Grains & Staples,472,86.68,2024-06
1379,2,2024-05-27,19:25:00,19,Marker,2,308.31,Stationery,779,616.62,2024-05
1379,2,2024-05-27,19:25:00,19,Spinach,1,105.66,Fruits & Vegetables,731,105.66,2024-05
1379,2,2024-05-27,19:25:00,19,Diapers,3,497.65,Baby Care,604,1492.9499999999998,2024-05
1379,2,2024-05-27,19:25:00,19,Tomato,1,441.87,Fruits & Vegetables,220,441.87,2024-05
1379,2,2024-05-27,19:25:00,19,Spices,3,493.6,Grains & Staples,679,1480.8000000000002,2024-05
1379,2,2024-05-27,19:25:00,19,Earphones,3,465.93,Electronics,683,1397.79,2024-05
1379,2,2024-05-27,19:25:00,19,Fish,2,485.56,Meat & Seafood,193,971.12,2024-05
1380,382,2024-09-10,6:25:00,6,Potato,2,226.67,Fruits & Vegetables,943,453.34,2024-09
1380,382,2024-09-10,6:25:00,6,Chocolate,1,456.41,Snacks,291,456.41,2024-09
1380,382,2024-09-10,6:25:00,6,Vitamins,2,117.37,Health & Wellness,961,234.74,2024-09
1381,320,2024-04-15,19:54:00,19,Pain Reliever,2,296.86,Health & Wellness,244,593.72,2024-04
1381,320,2024-04-15,19:54:00,19,Dress,3,101.11,Clothing,566,303.33,2024-04
1381,320,2024-04-15,19:54:00,19,Earphones,3,151.62,Electronics,265,454.86,2024-04
1382,51,2024-11-17,7:44:00,7,Dress,3,415.7,Clothing,609,1247.1,2024-11
1382,51,2024-11-17,7:44:00,7,Cooking Oil,1,178.75,Grains & Staples,928,178.75,2024-11
1382,51,2024-11-17,7:44:00,7,Phone Cover,2,10.79,Electronics,249,21.58,2024-11
1383,102,2024-09-13,15:04:00,15,Tissue,3,23.76,Household,721,71.28,2024-09
1383,102,2024-09-13,15:04:00,15,Chicken Breast,1,118.16,Meat & Seafood,547,118.16,2024-09
1383,102,2024-09-13,15:04:00,15,Soda,3,188.58,Beverages,810,565.74,2024-09
1384,179,2024-06-09,16:25:00,16,Potato,3,236.16,Fruits & Vegetables,347,708.48,2024-06
1384,179,2024-06-09,16:25:00,16,Orange,3,361.85,Fruits & Vegetables,202,1085.5500000000002,2024-06
1384,179,2024-06-09,16:25:00,16,Banana,2,169.63,Fruits & Vegetables,734,339.26,2024-06
1384,179,2024-06-09,16:25:00,16,Chicken Breast,1,320.12,Meat & Seafood,766,320.12,2024-06
1385,342,2024-08-17,12:28:00,12,Apple,1,23.67,Fruits & Vegetables,767,23.67,2024-08
1385,342,2024-08-17,12:28:00,12,Spinach,3,227.04,Fruits & Vegetables,683,681.12,2024-08
1385,342,2024-08-17,12:28:00,12,Phone Cover,1,373.43,Electronics,837,373.43,2024-08
1385,342,2024-08-17,12:28:00,12,Wheat Flour,1,227.57,Grains & Staples,149,227.57,2024-08
1386,282,2024-01-18,13:42:00,13,Soda,1,147.58,Beverages,444,147.58,2024-01
1386,282,2024-01-18,13:42:00,13,Shoes,3,42.68,Footwear,401,128.04,2024-01
1386,282,2024-01-18,13:42:00,13,Detergent,1,20.04,Household,924,20.04,2024-01
1386,282,2024-01-18,13:42:00,13,Mixer Grinder,1,462.12,Electronics,133,462.12,2024-01
1386,282,2024-01-18,13:42:00,13,Chocolate,3,396.98,Snacks,496,1190.94,2024-01
1387,226,2024-11-28,21:08:00,21,Cookies,2,496.14,Bakery,904,992.28,2024-11
1387,226,2024-11-28,21:08:00,21,Orange,1,431.15,Fruits & Vegetables,292,431.15,2024-11
1387,226,2024-11-28,21:08:00,21,Pain Reliever,2,176.53,Health & Wellness,934,353.06,2024-11
1387,226,2024-11-28,21:08:00,21,Potato,1,55.36,Fruits & Vegetables,604,55.36,2024-11
1387,226,2024-11-28,21:08:00,21,Spinach,2,43.36,Fruits & Vegetables,603,86.72,2024-11
1387,226,2024-11-28,21:08:00,21,Cake,2,372.53,Bakery,525,745.06,2024-11
1387,226,2024-11-28,21:08:00,21,Butter,2,335.0,Dairy & Eggs,318,670.0,2024-11
1388,215,2024-12-25,12:18:00,12,Baby Food,2,131.36,Baby Care,796,262.72,2024-12
1388,215,2024-12-25,12:18:00,12,Eggs,2,484.52,Dairy & Eggs,974,969.04,2024-12
1388,215,2024-12-25,12:18:00,12,Pen,1,168.84,Stationery,171,168.84,2024-12
1388,215,2024-12-25,12:18:00,12,Dishwashing Liquid,2,215.25,Household,959,430.5,2024-12
1389,420,2024-05-22,21:47:00,21,Salt,1,154.91,Grains & Staples,377,154.91,2024-05
1389,420,2024-05-22,21:47:00,21,Chips,2,464.74,Snacks,771,929.48,2024-05
1389,420,2024-05-22,21:47:00,21,Bread,1,185.63,Bakery,138,185.63,2024-05
1389,420,2024-05-22,21:47:00,21,Mixer Grinder,2,89.72,Electronics,135,179.44,2024-05
1389,420,2024-05-22,21:47:00,21,Cooking Oil,1,499.17,Grains & Staples,533,499.17,2024-05
1389,420,2024-05-22,21:47:00,21,Marker,3,309.32,Stationery,180,927.96,2024-05
1390,485,2024-10-05,22:13:00,22,Electric Kettle,3,394.5,Electronics,933,1183.5,2024-10
1390,485,2024-10-05,22:13:00,22,Wheat Flour,1,479.99,Grains & Staples,768,479.99,2024-10
1390,485,2024-10-05,22:13:00,22,Floor Cleaner,3,191.32,Household,984,573.96,2024-10
1391,443,2024-08-03,16:00:00,16,Shampoo,2,325.68,Personal Care,821,651.36,2024-08
1391,443,2024-08-03,16:00:00,16,Pen,3,124.31,Stationery,119,372.93,2024-08
1391,443,2024-08-03,16:00:00,16,Spices,3,287.26,Grains & Staples,705,861.78,2024-08
1392,30,2024-04-14,17:50:00,17,Juice,3,58.86,Beverages,902,176.57999999999998,2024-04
1392,30,2024-04-14,17:50:00,17,Chocolate,3,320.58,Snacks,324,961.74,2024-04
1392,30,2024-04-14,17:50:00,17,Notebook,3,294.8,Stationery,476,884.4000000000001,2024-04
1392,30,2024-04-14,17:50:00,17,Toothpaste,1,214.72,Personal Care,655,214.72,2024-04
1392,30,2024-04-14,17:50:00,17,Tissue,3,187.99,Household,888,563.97,2024-04
1392,30,2024-04-14,17:50:00,17,Eggs,3,212.97,Dairy & Eggs,817,638.91,2024-04
1392,30,2024-04-14,17:50:00,17,Toothpaste,1,376.27,Personal Care,857,376.27,2024-04
1393,256,2024-06-03,13:37:00,13,Tea,2,323.84,Beverages,862,647.68,2024-06
1393,256,2024-06-03,13:37:00,13,Coffee,1,54.01,Beverages,182,54.01,2024-06
1393,256,2024-06-03,13:37:00,13,Coffee,1,481.61,Beverages,454,481.61,2024-06
1393,256,2024-06-03,13:37:00,13,Orange,3,23.24,Fruits & Vegetables,180,69.72,2024-06
1393,256,2024-06-03,13:37:00,13,Juice,2,234.04,Beverages,705,468.08,2024-06
1394,156,2024-07-30,12:29:00,12,Milk,2,72.15,Dairy & Eggs,471,144.3,2024-07
